SalesKey	Region	Month	Median price	Year	MonthNo
5842	Luckie Marietta	March	null	2014	3
5843	Magnum Manor	March	72000	2014	3
5844	Margaret Mitchell	March	681000	2014	3
5845	Marietta Street Artery	March	null	2014	3
5846	Martin Luther King Jr. Landmark District	March	224000	2014	3
5847	Martin Manor	March	301000	2014	3
5848	Mays	March	93000	2014	3
5849	Mechanicsville	March	68000	2014	3
5850	Memorial Park	March	1050000	2014	3
5851	Midtown	March	236000	2014	3
5852	Midwest Cascade	March	180000	2014	3
5853	Monroe Heights	March	205000	2014	3
5854	Morningside-Lenox Park	March	480000	2014	3
5855	Mount Paran	March	986000	2014	3
5856	Mount Paran Parkway	March	2400000	2014	3
5857	Mozley Park	March	32000	2014	3
5858	Niskey Lake	March	243000	2014	3
5859	North Buckhead	March	319000	2014	3
5860	Northeast Atlanta	March	295000	2014	3
5861	Northwest Atlanta	March	160000	2014	3
5862	Norwood Manor	March	null	2014	3
5863	Oakland	March	null	2014	3
5864	Oakland City	March	25000	2014	3
5865	Old Fourth Ward	March	152000	2014	3
5866	Old Gordon	March	null	2014	3
5867	Orchard Knob	March	null	2014	3
5868	Ormewood Park	March	223000	2014	3
5869	Paces	March	543000	2014	3
5870	Peachtree Battle	March	145000	2014	3
5871	Peachtree Center	March	null	2014	3
5872	Peachtree Heights East	March	449000	2014	3
5873	Peachtree Heights West	March	205000	2014	3
5874	Peachtree Hills	March	273000	2014	3
5875	Peachtree Park	March	595000	2014	3
5876	Penelope	March	null	2014	3
5877	Peoplestown	March	92000	2014	3
5878	Perkerson	March	38000	2014	3
5879	Peyton Forest	March	305000	2014	3
5880	Piedmont Heights	March	476000	2014	3
5881	Pine Hills	March	223000	2014	3
5882	Pittsburgh	March	36000	2014	3
5883	Pleasant Hill	March	537000	2014	3
5884	Polar Rock	March	20000	2014	3
5885	Pomona Park	March	null	2014	3
5886	Poncey-Highland	March	206000	2014	3
5887	Princeton Lakes	March	107000	2014	3
5888	Randall Mill	March	909000	2014	3
5889	Rebel Valley Forest	March	12000	2014	3
5890	Reynoldstown	March	225000	2014	3
5891	Ridgecrest Forest	March	19000	2014	3
5892	Ridgedale Park	March	468000	2014	3
5893	Ridgewood Heights	March	629000	2014	3
5894	Riverside	March	255000	2014	3
5895	Rockdale	March	275000	2014	3
5896	Rosedale Heights	March	null	2014	3
5897	Sandtown	March	255000	2014	3
5898	Scotts Crossing	March	34000	2014	3
5899	Sherwood Forest	March	1630000	2014	3
5900	SoNo	March	77000	2014	3
5901	South Atlanta	March	27000	2014	3
5902	South Downtown	March	110000	2014	3
5903	South River Gardens	March	25000	2014	3
5904	South Tuxedo Park	March	588000	2014	3
5905	Southside	March	30000	2014	3
5906	Southwest Atlanta	March	61000	2014	3
5907	Springlake	March	530000	2014	3
5908	Summerhill	March	115000	2014	3
5909	Swallow Circle-Baywood	March	23000	2014	3
5910	Sweet Auburn	March	null	2014	3
5911	Sylvan Hills	March	40000	2014	3
5912	Thomasville Heights	March	14000	2014	3
5913	Tuxedo Park	March	1350000	2014	3
5914	Underwood Hills	March	195000	2014	3
5915	Venetian Hills	March	29000	2014	3
5916	Vine City	March	192000	2014	3
5917	Virginia Highland	March	514000	2014	3
5918	Washington Park	March	30000	2014	3
5919	Wesley Battle	March	355000	2014	3
5920	West End	March	69000	2014	3
5921	West Highlands	March	null	2014	3
5922	West Lake	March	32000	2014	3
5923	West Manor	March	66000	2014	3
5924	West Paces Ferry	March	800000	2014	3
5925	Westhaven	March	47000	2014	3
5926	Westminster-Milmar	March	305000	2014	3
5927	Westover Plantation	March	151000	2014	3
5928	Westside	March	17000	2014	3
5929	Westview	March	40000	2014	3
5930	Westview Cemetery	March	null	2014	3
5931	Westwood Terrace	March	47000	2014	3
5932	Whitewater Creek	March	1132000	2014	3
5933	Whittier Mill Village	March	263000	2014	3
5934	Wildwood	March	367000	2014	3
5935	Wilson Mill Meadows	March	45000	2014	3
5936	Wisteria Gardens	March	40000	2014	3
5937	Woodfield	March	null	2014	3
5938	Woodland Hills	March	128000	2014	3
5939	Wyngate	March	null	2014	3
5940	Adair Park	April	90000	2014	4
5941	Adams Park	April	50000	2014	4
5942	Adamsville	April	29000	2014	4
5943	Almond Park	April	21000	2014	4
5944	Ansley Park	April	570000	2014	4
5945	Arden-Habersham	April	null	2014	4
5946	Ardmore	April	431000	2014	4
5947	Argonne Forest	April	660000	2014	4
5948	Arlington Estates	April	91000	2014	4
5949	Ashview Heights	April	28000	2014	4
5950	Atkins Park	April	640000	2014	4
5951	Atlanta University Center	April	45000	2014	4
5952	Atlantic Station	April	158000	2014	4
5953	Audobon Forest	April	168000	2014	4
5954	Audobon Forest West	April	350000	2014	4
5955	Baker Hills	April	36000	2014	4
5956	Bakers Ferry	April	null	2014	4
5957	Bankhead	April	15000	2014	4
5958	Bankhead-Bolton	April	null	2014	4
5959	Beecher Hills	April	null	2014	4
5960	Ben Hill	April	54000	2014	4
5961	Ben Hill Forest	April	null	2014	4
5962	Ben Hill Terrace	April	29000	2014	4
5963	Benteen Park	April	65000	2014	4
5964	Berkeley Park	April	250000	2014	4
5965	Betmar Lavilla	April	70000	2014	4
5966	Blair Villa-Poole Creek	April	null	2014	4
5967	Blandtown	April	246000	2014	4
5968	Bolton	April	160000	2014	4
5969	Bolton Hills	April	25000	2014	4
5970	Boulder Park	April	null	2014	4
5971	Boulevard Heights	April	142000	2014	4
5972	Brandon	April	968000	2014	4
5973	Brentwood	April	null	2014	4
5974	Brookview Heights	April	null	2014	4
5975	Brookwood	April	206000	2014	4
5976	Brookwood Hills	April	910000	2014	4
5977	Brookwood Hills Conservation District	April	981000	2014	4
5978	Browns Mill Park	April	55000	2014	4
5979	Buckhead	April	385000	2014	4
5980	Buckhead Forest	April	461000	2014	4
5981	Buckhead Heights	April	191000	2014	4
5982	Bush Mountain	April	9000	2014	4
5983	Cabbagetown	April	193000	2014	4
5984	Campbellton Road	April	58000	2014	4
5985	Candler Park	April	370000	2014	4
5986	Capitol View	April	50000	2014	4
5987	Capitol View Manor	April	124000	2014	4
5988	Carey Park	April	18000	2014	4
5989	Carroll Heights	April	19000	2014	4
5990	Carver Hills	April	null	2014	4
5991	Cascade Avenue	April	38000	2014	4
5992	Cascade Heights	April	57000	2014	4
5993	Castleberry Hill	April	148000	2014	4
5994	Castleberry Hill Landmark District	April	148000	2014	4
5995	Castlewood	April	983000	2014	4
5996	Centennial Hill	April	160000	2014	4
5997	Center Hill	April	21000	2014	4
5998	Channing Valley	April	822000	2014	4
5999	Chastain Park	April	1110000	2014	4
6000	Chosewood Park	April	39000	2014	4
6001	Collier Heights	April	21000	2014	4
6002	Collier Hills	April	440000	2014	4
6003	Collier Hills North	April	504000	2014	4
6004	Colonial	April	315000	2014	4
6005	Constitution	April	29000	2014	4
6006	Cross Creek	April	76000	2014	4
6007	Custer-Mcdonough-Guice	April	150000	2014	4
6008	Deerwood	April	33000	2014	4
6009	Dixie Hills	April	12000	2014	4
6010	Downtown Atlanta	April	127000	2014	4
6011	East Atlanta	April	213000	2014	4
6012	East Atlanta Village	April	null	2014	4
6013	East Chastain Park	April	251000	2014	4
6014	Edgewood	April	228000	2014	4
6015	Elmco Estates	April	null	2014	4
6016	English Avenue	April	20000	2014	4
6017	English Park	April	null	2014	4
6018	Fairburn	April	null	2014	4
6019	Fairburn Heights	April	38000	2014	4
6020	Fairburn Mays	April	45000	2014	4
6021	Fairburn Road-Wisteria Lane	April	null	2014	4
6022	Fairburn Tell	April	187000	2014	4
6023	Fairlie-Poplar	April	88000	2014	4
6024	Fairway Acres	April	28000	2014	4
6025	Fernleaf	April	539000	2014	4
6026	Five Points District	April	56000	2014	4
6027	Florida Heights	April	20000	2014	4
6028	Garden Hills	April	477000	2014	4
6029	Georgia State University	April	null	2014	4
6030	Glenrose Heights	April	37000	2014	4
6031	Glenwood Park	April	386000	2014	4
6032	Grant Park	April	265000	2014	4
6033	Green Forest Acres	April	null	2014	4
6034	Greenbriar	April	53000	2014	4
6035	Grove Park	April	29000	2014	4
6036	Hammond Park	April	20000	2014	4
6037	Hanover West	April	861000	2014	4
6038	Harland Terrace	April	12000	2014	4
6039	Harris Chiles	April	null	2014	4
6040	Harris Manor	April	null	2014	4
6041	Heritage Valley	April	71000	2014	4
6042	High Point	April	null	2014	4
6043	Hills Park	April	310000	2014	4
6044	Historic Brookhaven	April	463000	2014	4
6045	Home Park	April	290000	2014	4
6046	Hunter Hills	April	30000	2014	4
6047	Inman Park	April	324000	2014	4
6048	Intown South	April	45000	2014	4
6049	Joyland	April	null	2014	4
6050	Kings Forest	April	109000	2014	4
6051	Kingswood	April	1000000	2014	4
6052	Knight Park-Howell Station	April	208000	2014	4
6053	Lakewood	April	29000	2014	4
6054	Lakewood Heights	April	40000	2014	4
6055	Laurens Valley	April	null	2014	4
6056	Leila Valley	April	40000	2014	4
6057	Lenox	April	191000	2014	4
6058	Lincoln	April	19000	2014	4
6059	Lindbergh-Morosgo	April	175000	2014	4
6060	Little Five Points	April	null	2014	4
6061	Loring Heights	April	375000	2014	4
6062	Luckie Marietta	April	null	2014	4
6063	Magnum Manor	April	137000	2014	4
6064	Margaret Mitchell	April	713000	2014	4
6065	Marietta Street Artery	April	null	2014	4
6066	Martin Luther King Jr. Landmark District	April	194000	2014	4
6067	Martin Manor	April	294000	2014	4
6068	Mays	April	88000	2014	4
6069	Mechanicsville	April	68000	2014	4
6070	Memorial Park	April	558000	2014	4
6071	Midtown	April	220000	2014	4
6072	Midwest Cascade	April	279000	2014	4
6073	Monroe Heights	April	123000	2014	4
6074	Morningside-Lenox Park	April	575000	2014	4
6075	Mount Paran	April	947000	2014	4
6076	Mount Paran Parkway	April	875000	2014	4
6077	Mozley Park	April	32000	2014	4
6078	Niskey Lake	April	70000	2014	4
6079	North Buckhead	April	329000	2014	4
6080	Northeast Atlanta	April	290000	2014	4
6081	Northwest Atlanta	April	157000	2014	4
6082	Norwood Manor	April	null	2014	4
6083	Oakland	April	null	2014	4
6084	Oakland City	April	38000	2014	4
6085	Old Fourth Ward	April	162000	2014	4
6086	Old Gordon	April	null	2014	4
6087	Orchard Knob	April	null	2014	4
6088	Ormewood Park	April	214000	2014	4
6089	Paces	April	375000	2014	4
6090	Peachtree Battle	April	146000	2014	4
6091	Peachtree Center	April	145000	2014	4
6092	Peachtree Heights East	April	405000	2014	4
6093	Peachtree Heights West	April	218000	2014	4
6094	Peachtree Hills	April	384000	2014	4
6095	Peachtree Park	April	532000	2014	4
6096	Penelope	April	null	2014	4
6097	Peoplestown	April	135000	2014	4
6098	Perkerson	April	39000	2014	4
6099	Peyton Forest	April	55000	2014	4
6100	Piedmont Heights	April	476000	2014	4
6101	Pine Hills	April	249000	2014	4
6102	Pittsburgh	April	13000	2014	4
6103	Pleasant Hill	April	578000	2014	4
6104	Polar Rock	April	20000	2014	4
6105	Pomona Park	April	null	2014	4
6106	Poncey-Highland	April	305000	2014	4
6107	Princeton Lakes	April	107000	2014	4
6108	Randall Mill	April	638000	2014	4
6109	Rebel Valley Forest	April	null	2014	4
6110	Reynoldstown	April	225000	2014	4
6111	Ridgecrest Forest	April	30000	2014	4
6112	Ridgedale Park	April	404000	2014	4
6113	Ridgewood Heights	April	439000	2014	4
6114	Riverside	April	264000	2014	4
6115	Rockdale	April	290000	2014	4
6116	Rosedale Heights	April	null	2014	4
6117	Sandtown	April	232000	2014	4
6118	Scotts Crossing	April	null	2014	4
6119	Sherwood Forest	April	1630000	2014	4
6120	SoNo	April	73000	2014	4
6121	South Atlanta	April	27000	2014	4
6122	South Downtown	April	110000	2014	4
6123	South River Gardens	April	27000	2014	4
6124	South Tuxedo Park	April	555000	2014	4
6125	Southside	April	32000	2014	4
6126	Southwest Atlanta	April	58000	2014	4
6127	Springlake	April	515000	2014	4
6128	Summerhill	April	119000	2014	4
6129	Swallow Circle-Baywood	April	23000	2014	4
6130	Sweet Auburn	April	285000	2014	4
6131	Sylvan Hills	April	40000	2014	4
6132	Thomasville Heights	April	14000	2014	4
6133	Tuxedo Park	April	1634000	2014	4
6134	Underwood Hills	April	195000	2014	4
6135	Venetian Hills	April	23000	2014	4
6136	Vine City	April	95000	2014	4
6137	Virginia Highland	April	543000	2014	4
6138	Washington Park	April	30000	2014	4
6139	Wesley Battle	April	355000	2014	4
6140	West End	April	69000	2014	4
6141	West Highlands	April	257000	2014	4
6142	West Lake	April	20000	2014	4
6143	West Manor	April	66000	2014	4
6144	West Paces Ferry	April	800000	2014	4
6145	Westhaven	April	50000	2014	4
6146	Westminster-Milmar	April	312000	2014	4
6147	Westover Plantation	April	149000	2014	4
6148	Westside	April	30000	2014	4
6149	Westview	April	39000	2014	4
6150	Westview Cemetery	April	null	2014	4
6151	Westwood Terrace	April	31000	2014	4
6152	Whitewater Creek	April	1650000	2014	4
6153	Whittier Mill Village	April	235000	2014	4
6154	Wildwood	April	280000	2014	4
6155	Wilson Mill Meadows	April	49000	2014	4
6156	Wisteria Gardens	April	40000	2014	4
6157	Woodfield	April	360000	2014	4
6158	Woodland Hills	April	275000	2014	4
6159	Wyngate	April	null	2014	4
6160	Adair Park	May	64000	2014	5
6161	Adams Park	May	65000	2014	5
6162	Adamsville	May	33000	2014	5
6163	Almond Park	May	19000	2014	5
6164	Ansley Park	May	725000	2014	5
6165	Arden-Habersham	May	null	2014	5
6166	Ardmore	May	268000	2014	5
6167	Argonne Forest	May	673000	2014	5
6168	Arlington Estates	May	65000	2014	5
6169	Ashview Heights	May	28000	2014	5
6170	Atkins Park	May	640000	2014	5
6171	Atlanta University Center	May	70000	2014	5
6172	Atlantic Station	May	245000	2014	5
6173	Audobon Forest	May	165000	2014	5
6174	Audobon Forest West	May	316000	2014	5
6175	Baker Hills	May	43000	2014	5
6176	Bakers Ferry	May	null	2014	5
6177	Bankhead	May	26000	2014	5
6178	Bankhead-Bolton	May	null	2014	5
6179	Beecher Hills	May	null	2014	5
6180	Ben Hill	May	63000	2014	5
6181	Ben Hill Forest	May	51000	2014	5
6182	Ben Hill Terrace	May	21000	2014	5
6183	Benteen Park	May	35000	2014	5
6184	Berkeley Park	May	248000	2014	5
6185	Betmar Lavilla	May	70000	2014	5
6186	Blair Villa-Poole Creek	May	null	2014	5
6187	Blandtown	May	226000	2014	5
6188	Bolton	May	159000	2014	5
6189	Bolton Hills	May	25000	2014	5
6190	Boulder Park	May	null	2014	5
6191	Boulevard Heights	May	138000	2014	5
6192	Brandon	May	934000	2014	5
6193	Brentwood	May	null	2014	5
6194	Brookview Heights	May	null	2014	5
6195	Brookwood	May	213000	2014	5
6196	Brookwood Hills	May	968000	2014	5
6197	Brookwood Hills Conservation District	May	1025000	2014	5
6198	Browns Mill Park	May	29000	2014	5
6199	Buckhead	May	405000	2014	5
6200	Buckhead Forest	May	430000	2014	5
6201	Buckhead Heights	May	222000	2014	5
6202	Bush Mountain	May	9000	2014	5
6203	Cabbagetown	May	194000	2014	5
6204	Campbellton Road	May	59000	2014	5
6205	Candler Park	May	268000	2014	5
6206	Capitol View	May	37000	2014	5
6207	Capitol View Manor	May	82000	2014	5
6208	Carey Park	May	18000	2014	5
6209	Carroll Heights	May	18000	2014	5
6210	Carver Hills	May	33000	2014	5
6211	Cascade Avenue	May	36000	2014	5
6212	Cascade Heights	May	64000	2014	5
6213	Castleberry Hill	May	178000	2014	5
6214	Castleberry Hill Landmark District	May	178000	2014	5
6215	Castlewood	May	983000	2014	5
6216	Centennial Hill	May	177000	2014	5
6217	Center Hill	May	22000	2014	5
6218	Channing Valley	May	672000	2014	5
6219	Chastain Park	May	1025000	2014	5
6220	Chosewood Park	May	39000	2014	5
6221	Collier Heights	May	20000	2014	5
6222	Collier Hills	May	470000	2014	5
6223	Collier Hills North	May	507000	2014	5
6224	Colonial	May	315000	2014	5
6225	Constitution	May	27000	2014	5
6226	Cross Creek	May	97000	2014	5
6227	Custer-Mcdonough-Guice	May	158000	2014	5
6228	Deerwood	May	27000	2014	5
6229	Dixie Hills	May	12000	2014	5
6230	Downtown Atlanta	May	145000	2014	5
6231	East Atlanta	May	208000	2014	5
6232	East Atlanta Village	May	null	2014	5
6233	East Chastain Park	May	259000	2014	5
6234	Edgewood	May	220000	2014	5
6235	Elmco Estates	May	43000	2014	5
6236	English Avenue	May	19000	2014	5
6237	English Park	May	null	2014	5
6238	Fairburn	May	null	2014	5
6239	Fairburn Heights	May	51000	2014	5
6240	Fairburn Mays	May	55000	2014	5
6241	Fairburn Road-Wisteria Lane	May	null	2014	5
6242	Fairburn Tell	May	187000	2014	5
6243	Fairlie-Poplar	May	86000	2014	5
6244	Fairway Acres	May	29000	2014	5
6245	Fernleaf	May	539000	2014	5
6246	Five Points District	May	56000	2014	5
6247	Florida Heights	May	27000	2014	5
6248	Garden Hills	May	450000	2014	5
6249	Georgia State University	May	null	2014	5
6250	Glenrose Heights	May	25000	2014	5
6251	Glenwood Park	May	463000	2014	5
6252	Grant Park	May	255000	2014	5
6253	Green Forest Acres	May	39000	2014	5
6254	Greenbriar	May	67000	2014	5
6255	Grove Park	May	35000	2014	5
6256	Hammond Park	May	20000	2014	5
6257	Hanover West	May	861000	2014	5
6258	Harland Terrace	May	11000	2014	5
6259	Harris Chiles	May	null	2014	5
6260	Harris Manor	May	null	2014	5
6261	Heritage Valley	May	63000	2014	5
6262	High Point	May	112000	2014	5
6263	Hills Park	May	316000	2014	5
6264	Historic Brookhaven	May	805000	2014	5
6265	Home Park	May	257000	2014	5
6266	Hunter Hills	May	30000	2014	5
6267	Inman Park	May	288000	2014	5
6268	Intown South	May	48000	2014	5
6269	Joyland	May	null	2014	5
6270	Kings Forest	May	240000	2014	5
6271	Kingswood	May	1000000	2014	5
6272	Knight Park-Howell Station	May	180000	2014	5
6273	Lakewood	May	29000	2014	5
6274	Lakewood Heights	May	39000	2014	5
6275	Laurens Valley	May	null	2014	5
6276	Leila Valley	May	null	2014	5
6277	Lenox	May	222000	2014	5
6278	Lincoln	May	null	2014	5
6279	Lindbergh-Morosgo	May	175000	2014	5
6280	Little Five Points	May	null	2014	5
6281	Loring Heights	May	429000	2014	5
6282	Luckie Marietta	May	259000	2014	5
6283	Magnum Manor	May	null	2014	5
6284	Margaret Mitchell	May	405000	2014	5
6285	Marietta Street Artery	May	null	2014	5
6286	Martin Luther King Jr. Landmark District	May	197000	2014	5
